PPVuse,Abundance,Species
NA,0.004744196,Phycomyces blakesleeanus
NA,0.00474259,Pseudogymnoascus destructans
NA,0.004738294,Melampsora larici-populina
NA,0.004735064,Penicillium rubens
NA,0.004728471,Trametes versicolor
NA,0.004727015,Pseudogymnoascus destructans
NA,0.004725436,Phycomyces blakesleeanus
NA,0.004712716,Sugiyamaella lignohabitans
NA,0.004711901,Phycomyces blakesleeanus
NA,0.004700353,Melampsora larici-populina
NA,0.004700353,Aspergillus heteromorphus
NA,0.004690832,Trametes versicolor
NA,0.004679401,Phycomyces blakesleeanus
NA,0.004663063,Sugiyamaella lignohabitans
NA,0.004662089,Penicillium rubens
NA,0.004636759,Sugiyamaella lignohabitans
NA,0.004633491,Ramularia collo-cygni
NA,0.004627844,Sugiyamaella lignohabitans
NA,0.004626926,Penicillium rubens
NA,0.004614788,Penicillium rubens
NA,0.004602057,Melampsora larici-populina
NA,0.004581909,Pseudogymnoascus destructans
NA,0.004580706,Melampsora larici-populina
NA,0.004577797,Trametes versicolor
NA,0.004560596,Pseudogymnoascus destructans
NA,0.00455779,Sugiyamaella lignohabitans
NA,0.004542072,Trametes versicolor
NA,0.004534359,Malassezia restricta
NA,0.004532863,Phycomyces blakesleeanus
NA,0.00453125,Pseudogymnoascus destructans
NA,0.004522073,Penicillium rubens
NA,0.004519471,Phycomyces blakesleeanus
NA,0.004498753,Penicillium rubens
NA,0.004497751,Trametes versicolor
NA,0.004490484,Phycomyces blakesleeanus
NA,0.004460449,Phycomyces blakesleeanus
NA,0.004442865,Penicillium rubens
NA,0.004439964,Phycomyces blakesleeanus
NA,0.004436162,Penicillium rubens
NA,0.004433439,Phycomyces blakesleeanus
NA,0.004433314,Sugiyamaella lignohabitans
NA,0.004378763,Ramularia collo-cygni
NA,0.00436833,Aspergillus heteromorphus
NA,0.004365548,Sugiyamaella lignohabitans
NA,0.004353685,Aspergillus heteromorphus
NA,0.00434739,Pseudogymnoascus destructans
NA,0.004341591,Phycomyces blakesleeanus
NA,0.004332802,Aspergillus heteromorphus
NA,0.004324198,Sugiyamaella lignohabitans
NA,0.004322953,Trametes versicolor
NA,0.004319654,Phycomyces blakesleeanus
NA,0.004319131,Penicillium rubens
NA,0.00431868,Phycomyces blakesleeanus
NA,0.004311317,Trametes versicolor
NA,0.004310734,Melampsora larici-populina
NA,0.004308478,Aspergillus heteromorphus
NA,0.004304661,Phycomyces blakesleeanus
NA,0.004297,Trametes versicolor
NA,0.004289931,Phycomyces blakesleeanus
NA,0.004287313,Phycomyces blakesleeanus
NA,0.004280507,Trametes versicolor
NA,0.004275677,Sugiyamaella lignohabitans
NA,0.00427218,Penicillium rubens
NA,0.004271863,Melampsora larici-populina
NA,0.004269006,Melampsora larici-populina
NA,0.004264961,Phycomyces blakesleeanus
NA,0.004251533,Trametes versicolor
NA,0.004250014,Pseudogymnoascus destructans
NA,0.004247788,Melampsora larici-populina
NA,0.004237288,Phycomyces blakesleeanus
NA,0.004232121,Phycomyces blakesleeanus
NA,0.004217823,Trametes versicolor
NA,0.004199877,Penicillium rubens
NA,0.004199219,Phycomyces blakesleeanus
NA,0.00419208,Aspergillus heteromorphus
NA,0.004186663,Sugiyamaella lignohabitans
NA,0.004178637,Phycomyces blakesleeanus
NA,0.004161776,Phycomyces blakesleeanus
NA,0.00415913,Trametes versicolor
NA,0.004140618,Sugiyamaella lignohabitans
NA,0.004135135,Penicillium rubens
NA,0.004126744,Phycomyces blakesleeanus
NA,0.004111442,Sugiyamaella lignohabitans
NA,0.004106264,Pseudogymnoascus destructans
NA,0.004097155,Phycomyces blakesleeanus
NA,0.004091045,Phycomyces blakesleeanus
NA,0.004090677,Sugiyamaella lignohabitans
NA,0.004086471,Penicillium rubens
NA,0.004085213,Phycomyces blakesleeanus
NA,0.004082445,Aspergillus heteromorphus
NA,0.004081172,Melampsora larici-populina
NA,0.004079731,Aspergillus heteromorphus
NA,0.004077472,Penicillium rubens
NA,0.004072141,Pseudogymnoascus destructans
NA,0.00406424,Phycomyces blakesleeanus
NA,0.00405516,Sugiyamaella lignohabitans
NA,0.004035644,Aspergillus heteromorphus
NA,0.004032022,Melampsora larici-populina
NA,0.004020958,Aspergillus heteromorphus
NA,0.004000634,Phycomyces blakesleeanus
NA,0.003998229,Sugiyamaella lignohabitans
NA,0.003984064,Phycomyces blakesleeanus
NA,0.003976971,Phycomyces blakesleeanus
NA,0.003955635,Melampsora larici-populina
NA,0.003954235,Melampsora larici-populina
NA,0.003925781,Melampsora larici-populina
NA,0.00391974,Melampsora larici-populina
NA,0.00391696,Penicillium rubens
NA,0.003916817,Pseudogymnoascus destructans
NA,0.003916492,Penicillium rubens
NA,0.003912587,Sugiyamaella lignohabitans
NA,0.003908893,Aspergillus heteromorphus
NA,0.003906519,Melampsora larici-populina
NA,0.003899111,Sugiyamaella lignohabitans
NA,0.003895925,Phycomyces blakesleeanus
NA,0.00388036,Trametes versicolor
NA,0.003880118,Pseudogymnoascus destructans
NA,0.003869946,Aspergillus heteromorphus
NA,0.003866564,Penicillium rubens
NA,0.003864873,Aspergillus heteromorphus
NA,0.003856041,Trametes versicolor
NA,0.00385505,Pseudogymnoascus destructans
NA,0.00384793,Trametes versicolor
NA,0.003833594,Penicillium rubens
NA,0.003824777,Penicillium rubens
NA,0.003823048,Aspergillus heteromorphus
NA,0.003813883,Penicillium rubens
NA,0.003781531,Pseudogymnoascus destructans
NA,0.003760065,Penicillium rubens
NA,0.003758312,Phycomyces blakesleeanus
NA,0.003756646,Phycomyces blakesleeanus
NA,0.003743316,Ramularia collo-cygni
NA,0.003740405,Aspergillus heteromorphus
NA,0.003731879,Aspergillus heteromorphus
NA,0.003694423,Aspergillus heteromorphus
NA,0.00369254,Aspergillus heteromorphus
NA,0.00366371,Penicillium rubens
NA,0.003656985,Trametes versicolor
NA,0.003644798,Phycomyces blakesleeanus
NA,0.003634621,Aspergillus heteromorphus
NA,0.00361911,Trametes versicolor
NA,0.00361275,Trametes versicolor
NA,0.003599294,Trametes versicolor
NA,0.003594894,Trametes versicolor
NA,0.003590527,Phycomyces blakesleeanus
NA,0.003586002,Pseudogymnoascus destructans
NA,0.003583786,Pseudogymnoascus destructans
NA,0.003580217,Phycomyces blakesleeanus
NA,0.003570154,Trametes versicolor
NA,0.003567366,Aspergillus heteromorphus
NA,0.003567019,Sugiyamaella lignohabitans
NA,0.00356257,Aspergillus heteromorphus
NA,0.00355997,Melampsora larici-populina
NA,0.003559638,Sugiyamaella lignohabitans
NA,0.003547548,Phycomyces blakesleeanus
NA,0.003542379,Pseudogymnoascus destructans
NA,0.003527648,Phycomyces blakesleeanus
NA,0.003523811,Phycomyces blakesleeanus
NA,0.003520209,Malassezia restricta
NA,0.00351332,Sugiyamaella lignohabitans
NA,0.003510604,Aspergillus heteromorphus
NA,0.00350334,Trametes versicolor
NA,0.003502819,Melampsora larici-populina
NA,0.003502213,Melampsora larici-populina
NA,0.003489995,Pseudogymnoascus destructans
NA,0.003482991,Ramularia collo-cygni
NA,0.003479738,Trametes versicolor
NA,0.003478726,Aspergillus heteromorphus
NA,0.003465158,Aspergillus heteromorphus
NA,0.003463427,Penicillium rubens
NA,0.003460494,Phycomyces blakesleeanus
NA,0.003457867,Trametes versicolor
NA,0.003456619,Trametes versicolor
NA,0.003451508,Penicillium rubens
NA,0.003442341,Melampsora larici-populina
NA,0.003442341,Aspergillus heteromorphus
NA,0.003439862,Phycomyces blakesleeanus
NA,0.003439365,Phycomyces blakesleeanus
NA,0.003437889,Penicillium rubens
NA,0.003437782,Sugiyamaella lignohabitans
NA,0.003433239,Penicillium rubens
NA,0.003422807,Melampsora larici-populina
NA,0.003421008,Aspergillus heteromorphus
NA,0.003411514,Penicillium rubens
NA,0.003406856,Phycomyces blakesleeanus
NA,0.003401859,Penicillium rubens
NA,0.003401458,Phycomyces blakesleeanus
NA,0.003395432,Aspergillus heteromorphus
NA,0.003393943,Trametes versicolor
NA,0.003391646,Ramularia collo-cygni
NA,0.003383883,Trametes versicolor
NA,0.003375429,Aspergillus heteromorphus
NA,0.003360495,Aspergillus heteromorphus
NA,0.00335834,Pseudogymnoascus destructans
NA,0.003356972,Trametes versicolor
NA,0.003344146,Sugiyamaella lignohabitans
NA,0.003338411,Phycomyces blakesleeanus
NA,0.003336113,Trametes versicolor
NA,0.003322259,Trametes versicolor
NA,0.00331918,Penicillium rubens
NA,0.003318355,Phycomyces blakesleeanus
NA,0.003317463,Melampsora larici-populina
NA,0.003317093,Penicillium rubens
NA,0.003307945,Melampsora larici-populina
NA,0.003307525,Pseudogymnoascus destructans
NA,0.003278766,Pseudogymnoascus destructans
NA,0.003273724,Sugiyamaella lignohabitans
NA,0.003272366,Trametes versicolor
NA,0.00326456,Aspergillus heteromorphus
NA,0.003262898,Pseudogymnoascus destructans
NA,0.003260736,Melampsora larici-populina
NA,0.003254243,Penicillium rubens
NA,0.003247345,Trametes versicolor
NA,0.003241227,Aspergillus heteromorphus
NA,0.003237014,Phycomyces blakesleeanus
NA,0.003236763,Pseudogymnoascus destructans
NA,0.003233142,Penicillium rubens
NA,0.003224453,Penicillium rubens
NA,0.003213368,Pseudogymnoascus destructans
NA,0.003209239,Penicillium rubens
NA,0.003200838,Phycomyces blakesleeanus
NA,0.003189308,Phycomyces blakesleeanus
NA,0.003179249,Ramularia collo-cygni
NA,0.003170828,Penicillium rubens
NA,0.003165009,Phycomyces blakesleeanus
NA,0.003160994,Penicillium rubens
NA,0.003157744,Melampsora larici-populina
NA,0.003153759,Penicillium rubens
NA,0.003148291,Melampsora larici-populina
NA,0.003147315,Pseudogymnoascus destructans
NA,0.003142813,Aspergillus heteromorphus
NA,0.003137679,Trametes versicolor
NA,0.003124493,Sugiyamaella lignohabitans
NA,0.003121248,Melampsora larici-populina
NA,0.003119248,Melampsora larici-populina
NA,0.003112399,Sugiyamaella lignohabitans
NA,0.003105199,Phycomyces blakesleeanus
NA,0.003105032,Aspergillus heteromorphus
NA,0.003099415,Pseudogymnoascus destructans
NA,0.003094654,Ramularia collo-cygni
NA,0.003079891,Pseudogymnoascus destructans
NA,0.003078366,Melampsora larici-populina
NA,0.003071461,Penicillium rubens
NA,0.003063847,Aspergillus heteromorphus
NA,0.003060704,Penicillium rubens
NA,0.003059921,Phycomyces blakesleeanus
NA,0.003053727,Phycomyces blakesleeanus
NA,0.00305365,Penicillium rubens
NA,0.003043695,Malassezia globosa
NA,0.003042213,Trametes versicolor
NA,0.003037601,Sugiyamaella lignohabitans
NA,0.003032567,Trametes versicolor
NA,0.003018923,Penicillium rubens
NA,0.003015447,Trametes versicolor
NA,0.003012421,Trametes versicolor
NA,0.003010942,Trametes versicolor
NA,0.003007514,Phycomyces blakesleeanus
NA,0.002997551,Penicillium rubens
NA,0.00298096,Pseudogymnoascus destructans
NA,0.002976896,Phycomyces blakesleeanus
NA,0.002975976,Pseudogymnoascus destructans
NA,0.002971582,Trametes versicolor
NA,0.002970288,Ramularia collo-cygni
NA,0.002963991,Trametes versicolor
NA,0.002952407,Phycomyces blakesleeanus
NA,0.002944341,Phycomyces blakesleeanus
NA,0.002943248,Penicillium rubens
NA,0.00293216,Melampsora larici-populina
NA,0.002920774,Melampsora larici-populina
NA,0.002918393,Aspergillus heteromorphus
NA,0.002909024,Trametes versicolor
NA,0.002887583,Phycomyces blakesleeanus
NA,0.002872813,Penicillium rubens
NA,0.002871201,Aspergillus heteromorphus
NA,0.002862078,Pseudogymnoascus destructans
NA,0.002842447,Sugiyamaella lignohabitans
NA,0.002835323,Aspergillus heteromorphus
NA,0.002833322,Melampsora larici-populina
NA,0.002829527,Pseudogymnoascus destructans
NA,0.002814286,Trametes versicolor
NA,0.002804945,Trametes versicolor
NA,0.002795939,Aspergillus heteromorphus
NA,0.002781328,Melampsora larici-populina
NA,0.002780596,Pseudogymnoascus destructans
NA,0.002780352,Melampsora larici-populina
NA,0.002779581,Phycomyces blakesleeanus
NA,0.002779211,Aspergillus heteromorphus
NA,0.002776676,Phycomyces blakesleeanus
NA,0.002771855,Ramularia collo-cygni
NA,0.002771855,Aspergillus heteromorphus
NA,0.002770509,Penicillium rubens
NA,0.002768769,Malassezia globosa
NA,0.002761658,Penicillium rubens
NA,0.002759044,Trametes versicolor
NA,0.002750063,Penicillium rubens
NA,0.002741464,Aspergillus heteromorphus
NA,0.002740147,Pseudogymnoascus destructans
NA,0.002735262,Penicillium rubens
NA,0.002729347,Melampsora larici-populina
NA,0.002719595,Pseudogymnoascus destructans
NA,0.002716327,Phycomyces blakesleeanus
NA,0.002709037,Aspergillus heteromorphus
NA,0.002699576,Aspergillus heteromorphus
NA,0.002698651,Melampsora larici-populina
NA,0.00269499,Aspergillus heteromorphus
NA,0.002685745,Phycomyces blakesleeanus
NA,0.00268393,Melampsora larici-populina
NA,0.002663623,Trametes versicolor
NA,0.002661429,Phycomyces blakesleeanus
NA,0.002644955,Aspergillus heteromorphus
NA,0.002637015,Penicillium rubens
NA,0.002623205,Phycomyces blakesleeanus
NA,0.002613509,Aspergillus heteromorphus
NA,0.002603658,Aspergillus heteromorphus
NA,0.00259587,Pseudogymnoascus destructans
NA,0.002592465,Penicillium rubens
NA,0.002580867,Sugiyamaella lignohabitans
NA,0.002576582,Melampsora larici-populina
NA,0.002573952,Aspergillus heteromorphus
NA,0.002562865,Phycomyces blakesleeanus
NA,0.002558635,Phycomyces blakesleeanus
NA,0.002558502,Phycomyces blakesleeanus
NA,0.002557789,Aspergillus heteromorphus
NA,0.002548919,Pseudogymnoascus destructans
NA,0.002536462,Sugiyamaella lignohabitans
NA,0.002535256,Sugiyamaella lignohabitans
NA,0.002534491,Aspergillus heteromorphus
NA,0.002524133,Trametes versicolor
NA,0.002515597,Trametes versicolor
NA,0.002505783,Sugiyamaella lignohabitans
NA,0.00250139,Phycomyces blakesleeanus
NA,0.002498893,Pseudogymnoascus destructans
NA,0.002493357,Aspergillus heteromorphus
NA,0.002491672,Aspergillus heteromorphus
NA,0.002490836,Sugiyamaella lignohabitans
NA,0.002490768,Ramularia collo-cygni
NA,0.00248782,Ramularia collo-cygni
NA,0.00248782,Trametes versicolor
NA,0.002486745,Aspergillus heteromorphus
NA,0.002477876,Trametes versicolor
NA,0.002452867,Ramularia collo-cygni
NA,0.002452841,Ramularia collo-cygni
NA,0.002446371,Trametes versicolor
NA,0.002437326,Pseudogymnoascus destructans
NA,0.002433322,Trametes versicolor
NA,0.002422116,Penicillium rubens
NA,0.002419581,Sugiyamaella lignohabitans
NA,0.002417368,Aspergillus heteromorphus
NA,0.002414939,Melampsora larici-populina
NA,0.002413835,Pseudogymnoascus destructans
NA,0.002407784,Phycomyces blakesleeanus
NA,0.002402328,Trametes versicolor
NA,0.002395018,Sugiyamaella lignohabitans
NA,0.002389097,Penicillium rubens
NA,0.002386079,Sugiyamaella lignohabitans
NA,0.00238109,Melampsora larici-populina
NA,0.002376406,Penicillium rubens
NA,0.002374888,Aspergillus heteromorphus
NA,0.002373578,Pseudogymnoascus destructans
NA,0.002364661,Phycomyces blakesleeanus
NA,0.002357817,Trametes versicolor
NA,0.002357425,Sugiyamaella lignohabitans
NA,0.002341971,Aspergillus heteromorphus
NA,0.002333647,Aspergillus heteromorphus
NA,0.00232751,Pseudogymnoascus destructans
NA,0.002326664,Phycomyces blakesleeanus
NA,0.002323343,Trametes versicolor
NA,0.002312376,Penicillium rubens
NA,0.002310502,Trametes versicolor
NA,0.002303756,Trametes versicolor
NA,0.002302171,Aspergillus heteromorphus
NA,0.002301273,Phycomyces blakesleeanus
NA,0.002296935,Phycomyces blakesleeanus
NA,0.002290386,Pseudogymnoascus destructans
NA,0.002285413,Pseudogymnoascus destructans
NA,0.002284433,Melampsora larici-populina
NA,0.002278201,Phycomyces blakesleeanus
NA,0.002274842,Trametes versicolor
NA,0.002273318,Phycomyces blakesleeanus
NA,0.002266438,Penicillium rubens
NA,0.002257942,Penicillium rubens
NA,0.002256962,Sugiyamaella lignohabitans
NA,0.002255639,Pseudogymnoascus destructans
NA,0.002245037,Phycomyces blakesleeanus
NA,0.002243993,Trametes versicolor
NA,0.002243538,Penicillium rubens
NA,0.002240694,Sugiyamaella lignohabitans
NA,0.00223603,Melampsora larici-populina
NA,0.002228848,Aspergillus heteromorphus
NA,0.002228281,Aspergillus heteromorphus
NA,0.002224076,Aspergillus heteromorphus
NA,0.002218781,Sugiyamaella lignohabitans
NA,0.002211488,Trametes versicolor
NA,0.002208255,Melampsora larici-populina
NA,0.002201159,Pseudogymnoascus destructans
NA,0.002194135,Penicillium rubens
NA,0.002190997,Phycomyces blakesleeanus
NA,0.002184929,Melampsora larici-populina
NA,0.002172152,Trametes versicolor
NA,0.002170227,Sugiyamaella lignohabitans
NA,0.0021682,Pseudogymnoascus destructans
NA,0.002165099,Pseudogymnoascus destructans
NA,0.002150626,Penicillium rubens
NA,0.002150168,Sugiyamaella lignohabitans
NA,0.002146652,Phycomyces blakesleeanus
NA,0.002145731,Melampsora larici-populina
NA,0.002143917,Pseudogymnoascus destructans
NA,0.002142347,Melampsora larici-populina
NA,0.002140198,Phycomyces blakesleeanus
NA,0.002139704,Phycomyces blakesleeanus
NA,0.002129691,Ramularia collo-cygni
NA,0.002128339,Aspergillus heteromorphus
NA,0.002102879,Melampsora larici-populina
NA,0.002099986,Phycomyces blakesleeanus
NA,0.002091675,Phycomyces blakesleeanus
NA,0.002089699,Phycomyces blakesleeanus
NA,0.002089318,Trametes versicolor
NA,0.002089046,Phycomyces blakesleeanus
NA,0.002089046,Sugiyamaella lignohabitans
NA,0.002081526,Ramularia collo-cygni
NA,0.002063606,Melampsora larici-populina
NA,0.002056698,Aspergillus heteromorphus
NA,0.002052838,Penicillium rubens
NA,0.002046094,Pseudogymnoascus destructans
NA,0.002035222,Aspergillus heteromorphus
NA,0.002019129,Trametes versicolor
NA,0.002018039,Melampsora larici-populina
NA,0.002011673,Aspergillus heteromorphus
NA,0.002009923,Trametes versicolor
NA,0.002006183,Trametes versicolor
NA,0.002001103,Sugiyamaella lignohabitans
NA,0.001999168,Penicillium rubens
NA,0.001998662,Phycomyces blakesleeanus
NA,0.001988105,Phycomyces blakesleeanus
NA,0.001985891,Aspergillus heteromorphus
NA,0.001981768,Aspergillus heteromorphus
NA,0.001980396,Pseudogymnoascus destructans
NA,0.001980163,Aspergillus heteromorphus
NA,0.00197545,Trametes versicolor
NA,0.001969351,Penicillium rubens
NA,0.001964291,Trametes versicolor
NA,0.001953753,Phycomyces blakesleeanus
NA,0.001952487,Aspergillus heteromorphus
NA,0.001950977,Phycomyces blakesleeanus
NA,0.001939605,Aspergillus heteromorphus
NA,0.001926673,Trametes versicolor
NA,0.001925336,Aspergillus heteromorphus
NA,0.001925336,Pseudogymnoascus destructans
NA,0.001921096,Ramularia collo-cygni
NA,0.001918977,Melampsora larici-populina
NA,0.001917163,Sugiyamaella lignohabitans
NA,0.001908066,Trametes versicolor
NA,0.001907053,Pseudogymnoascus destructans
NA,0.00190571,Aspergillus heteromorphus
NA,0.001904308,Aspergillus heteromorphus
NA,0.001901141,Pseudogymnoascus destructans
NA,0.001895347,Melampsora larici-populina
NA,0.001889541,Aspergillus heteromorphus
NA,0.00188878,Trametes versicolor
NA,0.001887257,Pseudogymnoascus destructans
NA,0.001887199,Penicillium rubens
NA,0.001883609,Ramularia collo-cygni
NA,0.001880903,Penicillium rubens
NA,0.001879275,Sugiyamaella lignohabitans
NA,0.001872651,Melampsora larici-populina
NA,0.001870646,Trametes versicolor
NA,0.001870351,Melampsora larici-populina
NA,0.001865939,Penicillium rubens
NA,0.001861331,Trametes versicolor
NA,0.00186127,Pseudogymnoascus destructans
NA,0.001844972,Phycomyces blakesleeanus
NA,0.001829621,Trametes versicolor
NA,0.001828154,Melampsora larici-populina
NA,0.001823932,Melampsora larici-populina
NA,0.001822053,Aspergillus heteromorphus
NA,0.001816135,Sugiyamaella lignohabitans
NA,0.001814145,Penicillium rubens
NA,0.001801172,Melampsora larici-populina
NA,0.001793908,Melampsora larici-populina
NA,0.001771802,Pseudogymnoascus destructans
NA,0.001764364,Melampsora larici-populina
NA,0.001760704,Sugiyamaella lignohabitans
NA,0.001759331,Phycomyces blakesleeanus
NA,0.001757469,Trametes versicolor
NA,0.00175277,Ramularia collo-cygni
NA,0.001738573,Pseudogymnoascus destructans
NA,0.001738281,Sugiyamaella lignohabitans
NA,0.001725947,Penicillium rubens
NA,0.001725585,Penicillium rubens
NA,0.001724044,Phycomyces blakesleeanus
NA,0.001718375,Phycomyces blakesleeanus
NA,0.001717604,Sugiyamaella lignohabitans
NA,0.001717458,Trametes versicolor
NA,0.001712738,Penicillium rubens
NA,0.001700391,Melampsora larici-populina
NA,0.001695117,Ramularia collo-cygni
NA,0.001692697,Trametes versicolor
NA,0.001690295,Pseudogymnoascus destructans
NA,0.001683139,Phycomyces blakesleeanus
NA,0.001682463,Penicillium rubens
NA,0.001677784,Trametes versicolor
NA,0.001677764,Sugiyamaella lignohabitans
NA,0.001663881,Trametes versicolor
NA,0.001661406,Pseudogymnoascus destructans
NA,0.001657359,Trametes versicolor
NA,0.001650642,Penicillium rubens
NA,0.001644507,Pseudogymnoascus destructans
NA,0.001642277,Ramularia collo-cygni
NA,0.001639654,Melampsora larici-populina
NA,0.001638793,Pseudogymnoascus destructans
NA,0.001628753,Phycomyces blakesleeanus
NA,0.001628664,Penicillium rubens
NA,0.001624325,Aspergillus heteromorphus
NA,0.001617588,Trametes versicolor
NA,0.00161667,Phycomyces blakesleeanus
NA,0.001602148,Sugiyamaella lignohabitans
NA,0.001599919,Ramularia collo-cygni
NA,0.001593478,Melampsora larici-populina
NA,0.001591011,Phycomyces blakesleeanus
NA,0.001582031,Ramularia collo-cygni
NA,0.001581865,Ramularia collo-cygni
NA,0.001576591,Aspergillus heteromorphus
NA,0.001572295,Trametes versicolor
NA,0.001567751,Phycomyces blakesleeanus
NA,0.001563679,Aspergillus heteromorphus
NA,0.001563417,Pseudogymnoascus destructans
NA,0.001560526,Malassezia globosa
NA,0.001559851,Pseudogymnoascus destructans
NA,0.001556454,Melampsora larici-populina
NA,0.001550165,Trametes versicolor
NA,0.001539172,Ramularia collo-cygni
NA,0.001538865,Phycomyces blakesleeanus
NA,0.001538259,Phycomyces blakesleeanus
NA,0.001536531,Ramularia collo-cygni
NA,0.001532802,Ramularia collo-cygni
NA,0.001524272,Phycomyces blakesleeanus
NA,0.001520821,Pseudogymnoascus destructans
NA,0.001520716,Melampsora larici-populina
NA,0.001519363,Sugiyamaella lignohabitans
NA,0.001519277,Ramularia collo-cygni
NA,0.001518932,Aspergillus heteromorphus
NA,0.001510986,Ramularia collo-cygni
NA,0.00150771,Sugiyamaella lignohabitans
NA,0.001503325,Pseudogymnoascus destructans
NA,0.001492031,Trametes versicolor
NA,0.001484629,Malassezia globosa
NA,0.001482413,Phycomyces blakesleeanus
NA,0.001475289,Sugiyamaella lignohabitans
NA,0.001474374,Trametes versicolor
NA,0.001450464,Ramularia collo-cygni
NA,0.001445967,Ramularia collo-cygni
NA,0.001443001,Sugiyamaella lignohabitans
NA,0.001437872,Ramularia collo-cygni
NA,0.001435753,Aspergillus heteromorphus
NA,0.0014341,Trametes versicolor
NA,0.001428231,Sugiyamaella lignohabitans
NA,0.00142007,Sugiyamaella lignohabitans
NA,0.001418104,Trametes versicolor
NA,0.001417155,Trametes versicolor
NA,0.001416756,Phycomyces blakesleeanus
NA,0.001415929,Penicillium rubens
NA,0.001403863,Melampsora larici-populina
NA,0.001403253,Phycomyces blakesleeanus
NA,0.001393255,Ramularia collo-cygni
NA,0.00139127,Melampsora larici-populina
NA,0.001390233,Sugiyamaella lignohabitans
NA,0.001388514,Sugiyamaella lignohabitans
NA,0.001383673,Sugiyamaella lignohabitans
NA,0.001381328,Melampsora larici-populina
NA,0.001369149,Pseudogymnoascus destructans
NA,0.001366216,Melampsora larici-populina
NA,0.001346257,Ramularia collo-cygni
NA,0.001345359,Pseudogymnoascus destructans
NA,0.001344225,Ramularia collo-cygni
NA,0.001335537,Ramularia collo-cygni
NA,0.0013328,Ramularia collo-cygni
NA,0.001330514,Sugiyamaella lignohabitans
NA,0.001327764,Melampsora larici-populina
NA,0.001323447,Phycomyces blakesleeanus
NA,0.001321922,Ramularia collo-cygni
NA,0.001320948,Phycomyces blakesleeanus
NA,0.001308733,Ramularia collo-cygni
NA,0.001307779,Sugiyamaella lignohabitans
NA,0.001303144,Trametes versicolor
NA,0.001301852,Sugiyamaella lignohabitans
NA,0.001301829,Ramularia collo-cygni
NA,0.001301829,Sugiyamaella lignohabitans
NA,0.001297935,Aspergillus heteromorphus
NA,0.001295981,Phycomyces blakesleeanus
NA,0.001295235,Melampsora larici-populina
NA,0.001292524,Sugiyamaella lignohabitans
NA,0.001288203,Melampsora larici-populina
NA,0.001285885,Ramularia collo-cygni
NA,0.001285431,Ramularia collo-cygni
NA,0.001283071,Sugiyamaella lignohabitans
NA,0.00128139,Melampsora larici-populina
NA,0.001279318,Sugiyamaella lignohabitans
NA,0.001268372,Ramularia collo-cygni
NA,0.001268231,Phycomyces blakesleeanus
NA,0.001266832,Penicillium rubens
NA,0.001262683,Ramularia collo-cygni
NA,0.001261273,Sugiyamaella lignohabitans
NA,0.001259591,Trametes versicolor
NA,0.00125937,Ramularia collo-cygni
NA,0.001251676,Aspergillus heteromorphus
NA,0.001243335,Trametes versicolor
NA,0.001233806,Trametes versicolor
NA,0.001227548,Trametes versicolor
NA,0.00122445,Ramularia collo-cygni
NA,0.001222186,Sugiyamaella lignohabitans
NA,0.001218192,Trametes versicolor
NA,0.001217326,Aspergillus heteromorphus
NA,0.001207942,Aspergillus heteromorphus
NA,0.001207278,Melampsora larici-populina
NA,0.001201116,Pseudogymnoascus destructans
NA,0.001198831,Phycomyces blakesleeanus
NA,0.001192517,Ramularia collo-cygni
NA,0.001189189,Ramularia collo-cygni
NA,0.001172711,Sugiyamaella lignohabitans
NA,0.001167255,Trametes versicolor
NA,0.001164586,Ramularia collo-cygni
NA,0.001156961,Melampsora larici-populina
NA,0.001156404,Melampsora larici-populina
NA,0.001154476,Aspergillus heteromorphus
NA,0.001145767,Aspergillus heteromorphus
NA,0.001145498,Phycomyces blakesleeanus
NA,0.001145093,Melampsora larici-populina
NA,0.001136056,Ramularia collo-cygni
NA,0.001129103,Melampsora larici-populina
NA,0.001127316,Ramularia collo-cygni
NA,0.001124174,Ramularia collo-cygni
NA,0.001121044,Trametes versicolor
NA,0.00111891,Trametes versicolor
NA,0.001117985,Aspergillus heteromorphus
NA,0.001116725,Penicillium rubens
NA,0.001116681,Trametes versicolor
NA,0.001111786,Phycomyces blakesleeanus
NA,0.001111531,Ramularia collo-cygni
NA,0.001106118,Ramularia collo-cygni
NA,0.001100103,Pseudogymnoascus destructans
NA,0.001090857,Ramularia collo-cygni
NA,0.001084952,Sugiyamaella lignohabitans
NA,0.00107667,Melampsora larici-populina
NA,0.001075817,Trametes versicolor
NA,0.001069163,Melampsora larici-populina
NA,0.00106624,Aspergillus heteromorphus
NA,0.00106624,Pseudogymnoascus destructans
NA,0.001064169,Sugiyamaella lignohabitans
NA,0.001060895,Melampsora larici-populina
NA,0.001054806,Aspergillus heteromorphus
NA,0.001047936,Penicillium rubens
NA,0.001046999,Aspergillus heteromorphus
NA,0.001044659,Pseudogymnoascus destructans
NA,0.001044659,Sugiyamaella lignohabitans
NA,0.001044277,Ramularia collo-cygni
NA,0.001041862,Melampsora larici-populina
NA,0.001039958,Trametes versicolor
NA,0.00103844,Sugiyamaella lignohabitans
NA,0.001037176,Sugiyamaella lignohabitans
NA,0.001030646,Penicillium rubens
NA,0.001029391,Ramularia collo-cygni
NA,0.001029085,Trametes versicolor
NA,0.001026501,Trametes versicolor
