PPVuse,Abundance,Species
NA,0.003441777,Streptococcus mitis
NA,0.003420435,Streptococcus mitis
NA,0.003417486,Escherichia coli
NA,0.003407113,Cutibacterium acnes
NA,0.003386631,Prevotella melaninogenica
NA,0.0033807,Prevotella melaninogenica
NA,0.003380259,Moraxella nonliquefaciens
NA,0.003375803,Cutibacterium acnes
NA,0.00336712,Moraxella nonliquefaciens
NA,0.003341291,Prevotella nanceiensis
NA,0.003333667,Streptococcus mitis
NA,0.003330031,Prevotella melaninogenica
NA,0.003317577,Streptococcus mitis
NA,0.003308638,Corynebacterium simulans
NA,0.003308148,Streptococcus pneumoniae
NA,0.003282804,Cutibacterium acnes
NA,0.003270784,Corynebacterium simulans
NA,0.003234418,Streptococcus mitis
NA,0.003230534,Escherichia coli
NA,0.003216513,Corynebacterium simulans
NA,0.003204252,Cutibacterium acnes
NA,0.003202475,Streptococcus mitis
NA,0.003185753,Moraxella catarrhalis
NA,0.003179023,Moraxella catarrhalis
NA,0.003170328,Moraxella catarrhalis
NA,0.003167117,Prevotella melaninogenica
NA,0.003156856,Moraxella catarrhalis
NA,0.003141035,Streptococcus mitis
NA,0.003140414,Streptococcus mitis
NA,0.0031365,Escherichia coli
NA,0.003056785,Corynebacterium simulans
NA,0.003012203,Escherichia coli
NA,0.003002148,Escherichia coli
NA,0.002985682,Corynebacterium simulans
NA,0.002984604,Prevotella melaninogenica
NA,0.002981013,Moraxella nonliquefaciens
NA,0.002973558,Moraxella nonliquefaciens
NA,0.002959889,Moraxella catarrhalis
NA,0.002958062,Escherichia coli
NA,0.002955295,Streptococcus mitis
NA,0.002925364,Streptococcus mitis
NA,0.002892914,Moraxella catarrhalis
NA,0.002891522,Streptococcus mitis
NA,0.002876806,Prevotella nanceiensis
NA,0.002858493,Haemophilus influenzae
NA,0.002838832,Streptococcus mitis
NA,0.002831789,Cutibacterium acnes
NA,0.002805003,Cutibacterium acnes
NA,0.002801937,Moraxella catarrhalis
NA,0.002794876,Cutibacterium acnes
NA,0.002791894,Corynebacterium simulans
NA,0.002785546,Prevotella melaninogenica
NA,0.002783318,Corynebacterium simulans
NA,0.002778161,Prevotella melaninogenica
NA,0.002776223,Prevotella melaninogenica
NA,0.002760804,Escherichia coli
NA,0.002755552,Prevotella melaninogenica
NA,0.002753169,Escherichia coli
NA,0.002743253,Streptococcus mitis
NA,0.002736008,Prevotella melaninogenica
NA,0.002733645,Streptococcus mitis
NA,0.002719199,Streptococcus mitis
NA,0.002689885,Streptococcus mitis
NA,0.002687788,Corynebacterium simulans
NA,0.002676674,Moraxella catarrhalis
NA,0.002675488,Streptococcus mitis
NA,0.002666161,Cutibacterium acnes
NA,0.002657403,Moraxella catarrhalis
NA,0.002654135,Streptococcus mitis
NA,0.002653038,Streptococcus mitis
NA,0.002651416,Moraxella catarrhalis
NA,0.002646593,Escherichia coli
NA,0.002630107,Streptococcus mitis
NA,0.002619733,Corynebacterium simulans
NA,0.002615024,Moraxella catarrhalis
NA,0.002608394,Prevotella melaninogenica
NA,0.002597493,Corynebacterium simulans
NA,0.002594174,Escherichia coli
NA,0.002584338,Moraxella catarrhalis
NA,0.002582827,Cutibacterium acnes
NA,0.002580419,Moraxella catarrhalis
NA,0.002568388,Escherichia coli
NA,0.002567746,Streptococcus pneumoniae
NA,0.002552955,Moraxella catarrhalis
NA,0.002552509,Prevotella melaninogenica
NA,0.002536789,Corynebacterium simulans
NA,0.002528856,Prevotella melaninogenica
NA,0.002523426,Prevotella melaninogenica
NA,0.002523118,Prevotella melaninogenica
NA,0.002522032,Escherichia coli
NA,0.002503022,Moraxella catarrhalis
NA,0.002498606,Moraxella nonliquefaciens
NA,0.00249495,Moraxella catarrhalis
NA,0.00249235,Corynebacterium simulans
NA,0.002481461,Moraxella catarrhalis
NA,0.002478998,Streptococcus mitis
NA,0.002475061,Streptococcus mitis
NA,0.002474079,Moraxella catarrhalis
NA,0.002470533,Streptococcus mitis
NA,0.002470234,Moraxella catarrhalis
NA,0.002470122,Escherichia coli
NA,0.002459093,Streptococcus mitis
NA,0.002445158,Corynebacterium simulans
NA,0.002435079,Prevotella melaninogenica
NA,0.002430512,Streptococcus mitis
NA,0.002420455,Moraxella catarrhalis
NA,0.002419558,Moraxella nonliquefaciens
NA,0.0023918,Streptococcus mitis
NA,0.002383963,Streptococcus mitis
NA,0.002363011,Streptococcus mitis
NA,0.002351493,Streptococcus mitis
NA,0.002349672,Escherichia coli
NA,0.002312381,Prevotella melaninogenica
NA,0.002299729,Prevotella nanceiensis
NA,0.00229509,Streptococcus mitis
NA,0.002293393,Prevotella nanceiensis
NA,0.00228796,Corynebacterium simulans
NA,0.002277335,Streptococcus mitis
NA,0.0022581,Prevotella nanceiensis
NA,0.00225338,Corynebacterium simulans
NA,0.002242874,Corynebacterium simulans
NA,0.002239703,Streptococcus mitis
NA,0.002232818,Escherichia coli
NA,0.0022288,Cutibacterium acnes
NA,0.00221286,Escherichia coli
NA,0.002193025,Escherichia coli
NA,0.002190281,Prevotella nanceiensis
NA,0.002166659,Cutibacterium acnes
NA,0.002162471,Corynebacterium simulans
NA,0.002147721,Moraxella catarrhalis
NA,0.002145482,Corynebacterium simulans
NA,0.002143065,Cutibacterium acnes
NA,0.002138134,Prevotella melaninogenica
NA,0.002137489,Prevotella melaninogenica
NA,0.00212788,Moraxella catarrhalis
NA,0.002108425,Streptococcus mitis
NA,0.002108209,Prevotella nanceiensis
NA,0.002104709,Moraxella catarrhalis
NA,0.002099882,Cutibacterium acnes
NA,0.002092934,Corynebacterium simulans
NA,0.002080304,Prevotella melaninogenica
NA,0.00207669,Streptococcus mitis
NA,0.002072793,Escherichia coli
NA,0.002063818,Corynebacterium simulans
NA,0.002055201,Haemophilus influenzae
NA,0.002053468,Prevotella nanceiensis
NA,0.002047212,Haemophilus influenzae
NA,0.002040153,Prevotella nanceiensis
NA,0.002036951,Cutibacterium acnes
NA,0.00202797,Moraxella catarrhalis
NA,0.00200721,Prevotella nanceiensis
NA,0.002002817,Escherichia coli
NA,0.001991074,Haemophilus influenzae
NA,0.001980914,Cutibacterium acnes
NA,0.001960936,Haemophilus influenzae
NA,0.001944808,Moraxella nonliquefaciens
NA,0.001940937,Escherichia coli
NA,0.001936801,Streptococcus mitis
NA,0.001922729,Escherichia coli
NA,0.00192043,Streptococcus mitis
NA,0.001910813,Streptococcus mitis
NA,0.001897951,Prevotella melaninogenica
NA,0.001885135,Moraxella catarrhalis
NA,0.001881889,Corynebacterium simulans
NA,0.001869479,Escherichia coli
NA,0.001851058,Corynebacterium simulans
NA,0.00184899,Prevotella nanceiensis
NA,0.001847188,Cutibacterium acnes
NA,0.0018358,Streptococcus mitis
NA,0.00182984,Streptococcus mitis
NA,0.001826978,Corynebacterium simulans
NA,0.001811402,Streptococcus mitis
NA,0.001807454,Moraxella catarrhalis
NA,0.001806902,Cutibacterium acnes
NA,0.001802298,Streptococcus mitis
NA,0.001799365,Cutibacterium acnes
NA,0.001794662,Corynebacterium simulans
NA,0.001789022,Haemophilus influenzae
NA,0.001777371,Cutibacterium acnes
NA,0.001775936,Escherichia coli
NA,0.001748317,Prevotella melaninogenica
NA,0.001716934,Corynebacterium simulans
NA,0.001713373,Prevotella melaninogenica
NA,0.001711026,Prevotella melaninogenica
NA,0.001705292,Prevotella nanceiensis
NA,0.001703169,Prevotella melaninogenica
NA,0.001700008,Cutibacterium acnes
NA,0.001693011,Cutibacterium acnes
NA,0.001685537,Prevotella melaninogenica
NA,0.001682078,Streptococcus mitis
NA,0.001669167,Streptococcus mitis
NA,0.001667286,Moraxella catarrhalis
NA,0.001665239,Moraxella catarrhalis
NA,0.001644333,Streptococcus pneumoniae
NA,0.001638813,Corynebacterium simulans
NA,0.001638213,Prevotella melaninogenica
NA,0.001634836,Moraxella catarrhalis
NA,0.001628841,Streptococcus mitis
NA,0.001627041,Moraxella catarrhalis
NA,0.001621066,Corynebacterium simulans
NA,0.001610023,Prevotella melaninogenica
NA,0.001607963,Streptococcus mitis
NA,0.001604487,Escherichia coli
NA,0.001603251,Moraxella nonliquefaciens
NA,0.001601423,Corynebacterium simulans
NA,0.001600648,Corynebacterium simulans
NA,0.001594538,Corynebacterium simulans
NA,0.001581375,Streptococcus mitis
NA,0.001580479,Prevotella nanceiensis
NA,0.001578626,Moraxella nonliquefaciens
NA,0.001576882,Haemophilus influenzae
NA,0.001570344,Streptococcus mitis
NA,0.001562279,Haemophilus influenzae
NA,0.001558124,Streptococcus mitis
NA,0.001550548,Escherichia coli
NA,0.001547367,Streptococcus pneumoniae
NA,0.001545199,Escherichia coli
NA,0.001526269,Prevotella melaninogenica
NA,0.001514626,Cutibacterium acnes
NA,0.001514234,Moraxella catarrhalis
NA,0.00149936,Streptococcus mitis
NA,0.001496802,Prevotella melaninogenica
NA,0.001475789,Escherichia coli
NA,0.001471844,Prevotella melaninogenica
NA,0.001459152,Moraxella nonliquefaciens
NA,0.001432667,Escherichia coli
NA,0.001422746,Streptococcus mitis
NA,0.001421784,Streptococcus mitis
NA,0.001416117,Corynebacterium simulans
NA,0.001415414,Cutibacterium acnes
NA,0.001410189,Haemophilus influenzae
NA,0.001406239,Streptococcus mitis
NA,0.001400998,Escherichia coli
NA,0.001399071,Corynebacterium simulans
NA,0.001398694,Escherichia coli
NA,0.001373269,Escherichia coli
NA,0.001370302,Prevotella melaninogenica
NA,0.001356918,Moraxella catarrhalis
NA,0.001346899,Streptococcus mitis
NA,0.001345766,Moraxella nonliquefaciens
NA,0.001336027,Haemophilus influenzae
NA,0.0013325,Prevotella melaninogenica
NA,0.001326937,Corynebacterium simulans
NA,0.001322687,Cutibacterium acnes
NA,0.001320206,Streptococcus mitis
NA,0.0013124,Moraxella nonliquefaciens
NA,0.001301527,Haemophilus influenzae
NA,0.001284159,Prevotella melaninogenica
NA,0.001282858,Streptococcus mitis
NA,0.001277918,Haemophilus influenzae
NA,0.001275894,Streptococcus mitis
NA,0.001266466,Cutibacterium acnes
NA,0.001256803,Prevotella melaninogenica
NA,0.001255709,Prevotella melaninogenica
NA,0.00125335,Cutibacterium acnes
NA,0.001247676,Streptococcus mitis
NA,0.001245319,Moraxella nonliquefaciens
NA,0.001242575,Haemophilus influenzae
NA,0.001238359,Prevotella melaninogenica
NA,0.001236132,Cutibacterium acnes
NA,0.00123302,Escherichia coli
NA,0.001224979,Streptococcus mitis
NA,0.001220411,Prevotella nanceiensis
NA,0.001210829,Moraxella nonliquefaciens
NA,0.001209329,Moraxella catarrhalis
NA,0.001206288,Corynebacterium simulans
NA,0.001191669,Moraxella nonliquefaciens
NA,0.001187755,Prevotella melaninogenica
NA,0.001183987,Corynebacterium simulans
NA,0.001183429,Streptococcus mitis
NA,0.001173473,Moraxella nonliquefaciens
NA,0.001171108,Streptococcus mitis
NA,0.001167741,Haemophilus influenzae
NA,0.001155713,Streptococcus mitis
NA,0.00114945,Haemophilus influenzae
NA,0.001148223,Streptococcus mitis
NA,0.001145362,Prevotella melaninogenica
NA,0.001144682,Streptococcus mitis
NA,0.001142215,Escherichia coli
NA,0.001138455,Moraxella nonliquefaciens
NA,0.001136006,Moraxella nonliquefaciens
NA,0.001132584,Streptococcus pneumoniae
NA,0.001127655,Haemophilus influenzae
NA,0.001115701,Moraxella nonliquefaciens
NA,0.001115143,Moraxella catarrhalis
NA,0.001115117,Streptococcus mitis
NA,0.001113898,Corynebacterium simulans
NA,0.001103475,Moraxella nonliquefaciens
NA,0.001101527,Prevotella melaninogenica
NA,0.001097894,Cutibacterium acnes
NA,0.001095052,Streptococcus mitis
NA,0.001090974,Haemophilus influenzae
NA,0.001083475,Prevotella melaninogenica
NA,0.001079966,Haemophilus influenzae
NA,0.00107708,Streptococcus mitis
NA,0.001068173,Streptococcus mitis
NA,0.001066457,Haemophilus influenzae
NA,0.001065347,Prevotella nanceiensis
NA,0.001061274,Corynebacterium simulans
NA,0.001053721,Prevotella melaninogenica
NA,0.00105275,Prevotella melaninogenica
NA,0.001040569,Prevotella nanceiensis
NA,0.001037617,Prevotella nanceiensis
NA,0.001037145,Streptococcus mitis
NA,0.001033308,Prevotella melaninogenica
NA,0.001032242,Moraxella catarrhalis
NA,0.001031011,Streptococcus mitis
NA,0.001029995,Escherichia coli
NA,0.00102218,Haemophilus influenzae
NA,0.0010216,Prevotella melaninogenica
NA,0.001020769,Escherichia coli
NA,0.001017173,Prevotella melaninogenica
NA,0.001008681,Cutibacterium acnes
NA,0.001005532,Moraxella catarrhalis
NA,0.00100078,Streptococcus mitis
NA,0.000998248,Moraxella catarrhalis
NA,0.000994409,Prevotella melaninogenica
NA,0.000986494,Corynebacterium simulans
NA,0.000984959,Streptococcus mitis
NA,0.000984669,Cutibacterium acnes
NA,0.000984382,Prevotella melaninogenica
NA,0.000976859,Prevotella melaninogenica
NA,0.000976467,Prevotella melaninogenica
NA,0.000971932,Corynebacterium simulans
NA,0.000971341,Haemophilus influenzae
NA,0.000970049,Corynebacterium simulans
NA,0.000967095,Corynebacterium simulans
NA,0.000965788,Cutibacterium acnes
NA,0.00096214,Cutibacterium acnes
NA,0.00095645,Cutibacterium acnes
NA,0.000954472,Prevotella melaninogenica
NA,0.000949595,Escherichia coli
NA,0.000948274,Escherichia coli
NA,0.000946813,Haemophilus influenzae
NA,0.000943764,Corynebacterium simulans
NA,0.000940775,Streptococcus mitis
NA,0.000940048,Moraxella nonliquefaciens
NA,0.000933073,Escherichia coli
NA,0.000932292,Streptococcus mitis
NA,0.000924362,Moraxella catarrhalis
NA,0.000923255,Escherichia coli
NA,0.000919953,Streptococcus mitis
NA,0.000916426,Prevotella nanceiensis
NA,0.000912623,Streptococcus mitis
NA,0.000908132,Prevotella melaninogenica
NA,0.000906971,Escherichia coli
NA,0.000903755,Streptococcus mitis
NA,0.000893652,Prevotella melaninogenica
NA,0.000889151,Escherichia coli
NA,0.000886636,Escherichia coli
NA,0.000885985,Corynebacterium simulans
NA,0.000884549,Streptococcus mitis
NA,0.000884203,Moraxella nonliquefaciens
NA,0.000867139,Corynebacterium simulans
NA,0.000864868,Moraxella catarrhalis
NA,0.000863042,Prevotella melaninogenica
NA,0.000857949,Prevotella melaninogenica
NA,0.000843235,Prevotella melaninogenica
NA,0.000843176,Prevotella melaninogenica
NA,0.000834663,Cutibacterium acnes
NA,0.000832267,Corynebacterium simulans
NA,0.000824835,Streptococcus mitis
NA,0.000824069,Moraxella nonliquefaciens
NA,0.000823096,Streptococcus mitis
NA,0.000821979,Haemophilus influenzae
NA,0.00082103,Escherichia coli
NA,0.000818981,Escherichia coli
NA,0.000812608,Corynebacterium simulans
NA,0.000810323,Streptococcus mitis
NA,0.000802193,Corynebacterium simulans
NA,0.000800657,Prevotella melaninogenica
NA,0.000799314,Streptococcus mitis
NA,0.000798925,Prevotella melaninogenica
NA,0.000787103,Escherichia coli
NA,0.00078704,Prevotella melaninogenica
NA,0.000778058,Cutibacterium acnes
NA,0.000772462,Prevotella melaninogenica
NA,0.000769933,Moraxella catarrhalis
NA,0.000767167,Haemophilus influenzae
NA,0.00076185,Moraxella nonliquefaciens
NA,0.000760699,Haemophilus influenzae
NA,0.000756504,Prevotella melaninogenica
NA,0.0007536,Streptococcus mitis
NA,0.000751119,Escherichia coli
NA,0.000748654,Moraxella nonliquefaciens
NA,0.00074481,Cutibacterium acnes
NA,0.000744099,Escherichia coli
NA,0.000743215,Escherichia coli
NA,0.000737825,Escherichia coli
NA,0.000735635,Prevotella melaninogenica
NA,0.000733863,Corynebacterium simulans
NA,0.000728689,Cutibacterium acnes
NA,0.000721721,Prevotella nanceiensis
NA,0.000711061,Moraxella nonliquefaciens
NA,0.00070668,Prevotella melaninogenica
NA,0.000704779,Streptococcus mitis
NA,0.000702488,Prevotella nanceiensis
NA,0.000702418,Prevotella melaninogenica
NA,0.000700344,Streptococcus pneumoniae
NA,0.000696212,Moraxella nonliquefaciens
NA,0.000694642,Moraxella nonliquefaciens
NA,0.000693779,Haemophilus influenzae
NA,0.000692601,Moraxella nonliquefaciens
NA,0.00068876,Corynebacterium simulans
NA,0.000687268,Moraxella catarrhalis
NA,0.000685292,Prevotella nanceiensis
NA,0.000684951,Prevotella nanceiensis
NA,0.000684383,Cutibacterium acnes
NA,0.000681039,Prevotella melaninogenica
NA,0.000680776,Cutibacterium acnes
NA,0.000678487,Corynebacterium simulans
NA,0.000676965,Cutibacterium acnes
NA,0.000674915,Prevotella nanceiensis
NA,0.000674804,Streptococcus mitis
NA,0.00067002,Prevotella melaninogenica
NA,0.000665663,Moraxella nonliquefaciens
NA,0.000664972,Streptococcus mitis
NA,0.000656116,Haemophilus influenzae
NA,0.000655962,Cutibacterium acnes
NA,0.000652397,Prevotella melaninogenica
NA,0.000652396,Haemophilus influenzae
NA,0.00064989,Corynebacterium simulans
NA,0.000648883,Moraxella nonliquefaciens
NA,0.00064612,Moraxella nonliquefaciens
NA,0.000645398,Prevotella melaninogenica
NA,0.000640859,Moraxella nonliquefaciens
NA,0.000640664,Moraxella nonliquefaciens
NA,0.00063417,Moraxella nonliquefaciens
NA,0.000632549,Moraxella nonliquefaciens
NA,0.000625104,Prevotella melaninogenica
NA,0.000608768,Moraxella catarrhalis
NA,0.000601702,Moraxella nonliquefaciens
NA,0.000600409,Streptococcus mitis
NA,0.000596855,Haemophilus influenzae
NA,0.000596152,Moraxella catarrhalis
NA,0.00059452,Prevotella melaninogenica
NA,0.000593739,Cutibacterium acnes
NA,0.000591274,Haemophilus influenzae
NA,0.000590174,Moraxella catarrhalis
NA,0.000584577,Streptococcus pneumoniae
NA,0.000579222,Moraxella nonliquefaciens
NA,0.000577002,Streptococcus mitis
NA,0.000575177,Corynebacterium simulans
NA,0.000575055,Cutibacterium acnes
NA,0.000573043,Streptococcus mitis
NA,0.000571596,Escherichia coli
NA,0.000568522,Moraxella nonliquefaciens
NA,0.000566824,Prevotella nanceiensis
NA,0.000562082,Prevotella melaninogenica
NA,0.000551687,Prevotella melaninogenica
NA,0.000551605,Moraxella nonliquefaciens
NA,0.000549398,Prevotella melaninogenica
NA,0.000545389,Prevotella melaninogenica
NA,0.000542723,Prevotella melaninogenica
NA,0.000542279,Prevotella melaninogenica
NA,0.000537791,Prevotella nanceiensis
NA,0.000536137,Prevotella melaninogenica
NA,0.000534862,Prevotella melaninogenica
NA,0.000534723,Prevotella melaninogenica
NA,0.00053273,Escherichia coli
NA,0.000532274,Prevotella nanceiensis
NA,0.000530299,Moraxella catarrhalis
NA,0.000525744,Escherichia coli
NA,0.000522943,Streptococcus mitis
NA,0.000522803,Moraxella nonliquefaciens
NA,0.000522761,Prevotella melaninogenica
NA,0.000519321,Corynebacterium simulans
NA,0.000505259,Haemophilus influenzae
NA,0.000504308,Streptococcus mitis
NA,0.000503462,Moraxella catarrhalis
NA,0.000502483,Moraxella catarrhalis
NA,0.000498321,Moraxella catarrhalis
NA,0.000497316,Prevotella nanceiensis
NA,0.000495008,Haemophilus influenzae
NA,0.000494191,Prevotella nanceiensis
NA,0.000493303,Streptococcus mitis
NA,0.000493093,Haemophilus influenzae
NA,0.000491601,Prevotella melaninogenica
NA,0.000491266,Moraxella nonliquefaciens
NA,0.000488102,Moraxella catarrhalis
NA,0.000482168,Prevotella melaninogenica
NA,0.000476708,Haemophilus influenzae
NA,0.000476006,Haemophilus influenzae
NA,0.000475469,Prevotella melaninogenica
NA,0.000470621,Haemophilus influenzae
NA,0.000469783,Streptococcus mitis
NA,0.000469711,Streptococcus mitis
NA,0.000469099,Moraxella nonliquefaciens
NA,0.0004673,Moraxella catarrhalis
NA,0.000466945,Prevotella nanceiensis
NA,0.00046514,Moraxella nonliquefaciens
NA,0.000459555,Prevotella melaninogenica
NA,0.000453206,Prevotella melaninogenica
NA,0.000453171,Streptococcus mitis
NA,0.000452685,Streptococcus mitis
NA,0.00045195,Prevotella nanceiensis
NA,0.000449914,Escherichia coli
NA,0.000445024,Prevotella melaninogenica
NA,0.00044362,Moraxella catarrhalis
NA,0.00044354,Prevotella nanceiensis
NA,0.000439243,Prevotella nanceiensis
NA,0.000433454,Moraxella nonliquefaciens
NA,0.000425819,Prevotella melaninogenica
NA,0.000425523,Moraxella nonliquefaciens
NA,0.000422177,Moraxella nonliquefaciens
NA,0.000415109,Escherichia coli
NA,0.000414368,Haemophilus influenzae
NA,0.000409915,Prevotella melaninogenica
NA,0.000408293,Prevotella melaninogenica
NA,0.000402831,Prevotella melaninogenica
NA,0.000402274,Prevotella melaninogenica
NA,0.000400546,Prevotella nanceiensis
NA,0.000399904,Moraxella nonliquefaciens
NA,0.000396639,Haemophilus influenzae
NA,0.000395426,Moraxella nonliquefaciens
NA,0.000385898,Moraxella nonliquefaciens
NA,0.000383354,Escherichia coli
NA,0.00038121,Moraxella nonliquefaciens
NA,0.000377496,Moraxella nonliquefaciens
NA,0.000377165,Cutibacterium acnes
NA,0.000373295,Streptococcus mitis
NA,0.000373088,Cutibacterium acnes
NA,0.000372943,Streptococcus mitis
NA,0.000372112,Moraxella catarrhalis
NA,0.000371883,Moraxella nonliquefaciens
NA,0.000369905,Moraxella nonliquefaciens
NA,0.000367949,Moraxella nonliquefaciens
NA,0.000367006,Prevotella melaninogenica
NA,0.000362644,Prevotella melaninogenica
NA,0.000361104,Moraxella catarrhalis
NA,0.000359616,Prevotella nanceiensis
NA,0.000356107,Haemophilus influenzae
NA,0.000355686,Escherichia coli
NA,0.000352072,Moraxella nonliquefaciens
NA,0.000349994,Streptococcus mitis
NA,0.000346488,Haemophilus influenzae
NA,0.000346391,Prevotella melaninogenica
NA,0.000346004,Cutibacterium acnes
NA,0.000344881,Haemophilus influenzae
NA,0.000339145,Streptococcus mitis
NA,0.000339032,Prevotella nanceiensis
NA,0.00033798,Moraxella nonliquefaciens
NA,0.00033795,Prevotella nanceiensis
NA,0.000336467,Prevotella melaninogenica
NA,0.00033507,Streptococcus mitis
NA,0.000334825,Streptococcus mitis
NA,0.000332832,Haemophilus influenzae
NA,0.000329753,Prevotella melaninogenica
NA,0.000327612,Haemophilus influenzae
NA,0.000327523,Moraxella nonliquefaciens
NA,0.000325712,Corynebacterium simulans
NA,0.000324867,Moraxella nonliquefaciens
NA,0.000319364,Haemophilus influenzae
NA,0.000313312,Moraxella catarrhalis
NA,0.000311942,Prevotella nanceiensis
NA,0.000311177,Streptococcus mitis
NA,0.000311019,Moraxella catarrhalis
NA,0.000310938,Moraxella nonliquefaciens
NA,0.000309494,Moraxella nonliquefaciens
NA,0.000308825,Moraxella nonliquefaciens
NA,0.000307772,Streptococcus mitis
NA,0.00030683,Moraxella nonliquefaciens
NA,0.000305998,Moraxella catarrhalis
NA,0.000305464,Cutibacterium acnes
NA,0.000303163,Escherichia coli
NA,0.000300964,Haemophilus influenzae
NA,0.000299708,Haemophilus influenzae
NA,0.000298082,Streptococcus mitis
NA,0.000296797,Prevotella melaninogenica
NA,0.000296024,Haemophilus influenzae
NA,0.000294357,Moraxella nonliquefaciens
NA,0.000293833,Haemophilus influenzae
NA,0.000287463,Prevotella melaninogenica
NA,0.000285163,Moraxella nonliquefaciens
NA,0.000282897,Prevotella nanceiensis
NA,0.000282825,Streptococcus mitis
NA,0.000282803,Moraxella nonliquefaciens
NA,0.00028222,Streptococcus mitis
NA,0.000281779,Prevotella melaninogenica
NA,0.000280544,Moraxella catarrhalis
NA,0.000279045,Moraxella nonliquefaciens
NA,0.000277556,Streptococcus mitis
NA,0.000277187,Prevotella melaninogenica
NA,0.000276049,Prevotella melaninogenica
NA,0.000273791,Streptococcus mitis
NA,0.000271692,Prevotella melaninogenica
NA,0.00026826,Prevotella nanceiensis
NA,0.000266548,Escherichia coli
NA,0.000265395,Moraxella nonliquefaciens
NA,0.000264654,Moraxella nonliquefaciens
NA,0.000263254,Moraxella catarrhalis
NA,0.000258118,Streptococcus mitis
NA,0.000257108,Moraxella catarrhalis
NA,0.000254775,Streptococcus mitis
NA,0.000253251,Haemophilus influenzae
NA,0.000252558,Moraxella nonliquefaciens
NA,0.00024895,Prevotella nanceiensis
NA,0.000248762,Prevotella nanceiensis
NA,0.000248552,Moraxella nonliquefaciens
NA,0.000247353,Moraxella nonliquefaciens
NA,0.000246616,Haemophilus influenzae
NA,0.000243089,Haemophilus influenzae
NA,0.000241836,Prevotella nanceiensis
NA,0.00024174,Prevotella melaninogenica
NA,0.00024108,Prevotella nanceiensis
NA,0.000240268,Prevotella nanceiensis
NA,0.000240098,Prevotella nanceiensis
NA,0.000239417,Prevotella nanceiensis
NA,0.000239007,Prevotella melaninogenica
NA,0.000238403,Escherichia coli
NA,0.000238051,Prevotella melaninogenica
NA,0.000233835,Streptococcus mitis
NA,0.000233756,Haemophilus influenzae
NA,0.000232591,Moraxella nonliquefaciens
NA,0.000231902,Moraxella nonliquefaciens
NA,0.000231194,Haemophilus influenzae
NA,0.000230333,Corynebacterium simulans
NA,0.000230183,Moraxella nonliquefaciens
NA,0.000229628,Haemophilus influenzae
NA,0.000228338,Prevotella nanceiensis
NA,0.000228306,Haemophilus influenzae
NA,0.000228101,Moraxella nonliquefaciens
NA,0.0002275,Streptococcus mitis
NA,0.000227363,Moraxella nonliquefaciens
NA,0.000227065,Moraxella catarrhalis
NA,0.000225639,Moraxella nonliquefaciens
NA,0.000225573,Prevotella melaninogenica
NA,0.000225196,Moraxella catarrhalis
NA,0.000223816,Streptococcus mitis
NA,0.000222853,Moraxella nonliquefaciens
NA,0.000221724,Streptococcus mitis
NA,0.000218958,Moraxella nonliquefaciens
NA,0.000218798,Haemophilus influenzae
NA,0.000213704,Moraxella nonliquefaciens
NA,0.000212457,Moraxella nonliquefaciens
NA,0.000211423,Moraxella nonliquefaciens
NA,0.000211423,Haemophilus influenzae
NA,0.00020812,Prevotella melaninogenica
NA,0.000207954,Streptococcus mitis
NA,0.000207661,Prevotella melaninogenica
NA,0.000205661,Prevotella melaninogenica
NA,0.00020357,Prevotella melaninogenica
NA,0.000200754,Moraxella nonliquefaciens
NA,0.000200171,Moraxella nonliquefaciens
NA,0.000200025,Haemophilus influenzae
NA,0.000199726,Prevotella nanceiensis
NA,0.000199098,Moraxella nonliquefaciens
NA,0.000194582,Escherichia coli
NA,0.000194111,Prevotella nanceiensis
NA,0.000192173,Prevotella nanceiensis
NA,0.000186491,Moraxella catarrhalis
NA,0.000185838,Haemophilus influenzae
NA,0.000184682,Haemophilus influenzae
NA,0.000184523,Moraxella catarrhalis
NA,0.000184467,Prevotella melaninogenica
NA,0.000183197,Haemophilus influenzae
NA,0.000180905,Prevotella melaninogenica
NA,0.000180642,Prevotella melaninogenica
NA,0.0001798,Prevotella melaninogenica
NA,0.000178389,Prevotella nanceiensis
NA,0.000178108,Moraxella nonliquefaciens
NA,0.000178024,Streptococcus mitis
NA,0.00017728,Moraxella nonliquefaciens
NA,0.000175969,Moraxella nonliquefaciens
NA,0.000175686,Haemophilus influenzae
NA,0.000174431,Moraxella nonliquefaciens
NA,0.000174249,Moraxella catarrhalis
NA,0.000173484,Haemophilus influenzae
NA,0.000172954,Moraxella catarrhalis
NA,0.000172656,Streptococcus mitis
NA,0.000170634,Cutibacterium acnes
NA,0.000170547,Moraxella nonliquefaciens
NA,0.000169529,Moraxella nonliquefaciens
NA,0.000169211,Prevotella melaninogenica
NA,0.000168837,Moraxella nonliquefaciens
NA,0.000168791,Escherichia coli
NA,0.000168724,Prevotella nanceiensis
NA,0.000166286,Moraxella catarrhalis
NA,0.000165096,Haemophilus influenzae
NA,0.000163128,Moraxella nonliquefaciens
NA,0.00016225,Moraxella nonliquefaciens
NA,0.000161411,Haemophilus influenzae
NA,0.000161052,Moraxella catarrhalis
NA,0.000160686,Prevotella melaninogenica
NA,0.000159585,Moraxella nonliquefaciens
NA,0.000159416,Streptococcus mitis
NA,0.000159291,Streptococcus mitis
